ID;start;end;code;text;group
45;15109,78171;17104,1;Temps;J3;Journee
45;15109,78171;17104,1;Temps;All;
45;15109,78171;17104,1;Temps;CPN;Competition
46;15309,50644;15394,02171;EQ1;Exterieur;Lieu
46;15309,50644;15394,02171;EQ1;J3;Journee
46;15309,50644;15394,02171;EQ1;All;
46;15309,50644;15394,02171;EQ1;AP;Type phase
46;15309,50644;15394,02171;EQ1;Neymar;Av Av DP
46;15309,50644;15394,02171;EQ1;Messi;Av DP
46;15309,50644;15394,02171;EQ1;Rafinha;DP
46;15309,50644;15394,02171;EQ1;Suarez;FNT
46;15309,50644;15394,02171;EQ1;1/2 occasions;Finalite
46;15309,50644;15394,02171;EQ1;61-75;Periode
46;15309,50644;15394,02171;EQ1;0;Score
46;15309,50644;15394,02171;EQ1;CPN;Competition
46;15309,50644;15394,02171;EQ1;Passes clees;Av DP
47;15524,30171;15537,66171;EQ1;Exterieur;Lieu
47;15524,30171;15537,66171;EQ1;J3;Journee
47;15524,30171;15537,66171;EQ1;All;
47;15524,30171;15537,66171;EQ1;AP;Type phase
47;15524,30171;15537,66171;EQ1;Neymar;Av Av DP
47;15524,30171;15537,66171;EQ1;Iniesta;Av DP
47;15524,30171;15537,66171;EQ1;Messi;DP
47;15524,30171;15537,66171;EQ1;Neymar;FNT
47;15524,30171;15537,66171;EQ1;Occasions;Finalite
47;15524,30171;15537,66171;EQ1;61-75;Periode
47;15524,30171;15537,66171;EQ1;0;Score
47;15524,30171;15537,66171;EQ1;CPN;Competition
47;15524,30171;15537,66171;EQ1;Passes clees;DP
48;16100,54171;16136,58171;EQ1;J3;Journee
48;16100,54171;16136,58171;EQ1;Exterieur;Lieu
48;16100,54171;16136,58171;EQ1;All;
48;16100,54171;16136,58171;EQ1;AP;Type phase
48;16100,54171;16136,58171;EQ1;Messi;FNT
48;16100,54171;16136,58171;EQ1;Suarez;DP
48;16100,54171;16136,58171;EQ1;Alba;Av DP
48;16100,54171;16136,58171;EQ1;Neymar;Av Av DP
48;16100,54171;16136,58171;EQ1;But;Finalite
48;16100,54171;16136,58171;EQ1;76-90;Periode
48;16100,54171;16136,58171;EQ1;0;Score
48;16100,54171;16136,58171;EQ1;CPN;Competition
48;16100,54171;16136,58171;EQ1;Passes clees;Av DP
48;16100,54171;16136,58171;EQ1;Passes clees;DP
49;16220,98171;16244,46171;EQ1;J3;Journee
49;16220,98171;16244,46171;EQ1;Exterieur;Lieu
49;16220,98171;16244,46171;EQ1;All;
49;16220,98171;16244,46171;EQ1;AP;Type phase
49;16220,98171;16244,46171;EQ1;Suarez;FNT
49;16220,98171;16244,46171;EQ1;Messi;DP
49;16220,98171;16244,46171;EQ1;Neymar;Av DP
49;16220,98171;16244,46171;EQ1;Iniesta;Av Av DP
49;16220,98171;16244,46171;EQ1;Occasions;Finalite
49;16220,98171;16244,46171;EQ1;76-90;Periode
49;16220,98171;16244,46171;EQ1;+1;Score
49;16220,98171;16244,46171;EQ1;CPN;Competition
50;16664,38171;16690,70171;EQ1;J3;Journee
50;16664,38171;16690,70171;EQ1;Exterieur;Lieu
50;16664,38171;16690,70171;EQ1;All;
50;16664,38171;16690,70171;EQ1;AP;Type phase
50;16664,38171;16690,70171;EQ1;Messi;FNT
50;16664,38171;16690,70171;EQ1;Neymar;DP
50;16664,38171;16690,70171;EQ1;Messi;Av DP
50;16664,38171;16690,70171;EQ1;Roberto;Av Av DP
50;16664,38171;16690,70171;EQ1;1/2 occasions;Finalite
50;16664,38171;16690,70171;EQ1;76-90;Periode
50;16664,38171;16690,70171;EQ1;+1;Score
50;16664,38171;16690,70171;EQ1;CPN;Competition
51;17104,2;19826,60004;Temps;Mascherano;
51;17104,2;19826,60004;Temps;Messi;
51;17104,2;19826,60004;Temps;Adriano;
51;17104,2;19826,60004;Temps;All;
51;17104,2;19826,60004;Temps;Neymar;
51;17104,2;19826,60004;Temps;Alves;
51;17104,2;19826,60004;Temps;Ramirez;
51;17104,2;19826,60004;Temps;Domicile;Lieu
51;17104,2;19826,60004;Temps;El Haddadi;
51;17104,2;19826,60004;Temps;Busquets;
51;17104,2;19826,60004;Temps;Bartra;
51;17104,2;19826,60004;Temps;J4;Journee
51;17104,2;19826,60004;Temps;Rakitic;
51;17104,2;19826,60004;Temps;CPN;Competition
52;17408,51327;17440,44004;EQ1;J4;Journee
52;17408,51327;17440,44004;EQ1;Domicile;Lieu
52;17408,51327;17440,44004;EQ1;All;
52;17408,51327;17440,44004;EQ1;AR;Type phase
52;17408,51327;17440,44004;EQ1;El Haddadi;FNT
52;17408,51327;17440,44004;EQ1;Messi;DP
52;17408,51327;17440,44004;EQ1;Neymar;Av DP
52;17408,51327;17440,44004;EQ1;Messi;Av Av DP
52;17408,51327;17440,44004;EQ1;Occasions;Finalite
52;17408,51327;17440,44004;EQ1;0-15;Periode
52;17408,51327;17440,44004;EQ1;0;Score
52;17408,51327;17440,44004;EQ1;CPN;Competition
52;17408,51327;17440,44004;EQ1;Passes clees;Av DP
53;17978,04771;17996,12004;EQ1;J4;Journee
53;17978,04771;17996,12004;EQ1;Domicile;Lieu
53;17978,04771;17996,12004;EQ1;All;
53;17978,04771;17996,12004;EQ1;AP;Type phase
53;17978,04771;17996,12004;EQ1;Messi;FNT
53;17978,04771;17996,12004;EQ1;Ramirez;DP
53;17978,04771;17996,12004;EQ1;Occasions;Finalite
53;17978,04771;17996,12004;EQ1;0-15;Periode
53;17978,04771;17996,12004;EQ1;0;Score
53;17978,04771;17996,12004;EQ1;CPN;Competition
53;17978,04771;17996,12004;EQ1;El Haddadi;Av DP
53;17978,04771;17996,12004;EQ1;Mascherano;Av Av DP
53;17978,04771;17996,12004;EQ1;Passes clees;Av Av DP
53;17978,04771;17996,12004;EQ1;Passes clees;Av DP
54;18352,08004;18367,16004;EQ1;J4;Journee
54;18352,08004;18367,16004;EQ1;Domicile;Lieu
54;18352,08004;18367,16004;EQ1;All;
54;18352,08004;18367,16004;EQ1;AR;Type phase
54;18352,08004;18367,16004;EQ1;Neymar;FNT
54;18352,08004;18367,16004;EQ1;Messi;DP
54;18352,08004;18367,16004;EQ1;Busquets;Av DP
54;18352,08004;18367,16004;EQ1;Bartra;Av Av DP
54;18352,08004;18367,16004;EQ1;Occasions;Finalite
54;18352,08004;18367,16004;EQ1;16-30;Periode
54;18352,08004;18367,16004;EQ1;0;Score
54;18352,08004;18367,16004;EQ1;CPN;Competition
54;18352,08004;18367,16004;EQ1;Passes clees;Av DP
55;18560,64004;18585,40004;EQ1;J4;Journee
55;18560,64004;18585,40004;EQ1;Domicile;Lieu
55;18560,64004;18585,40004;EQ1;All;
55;18560,64004;18585,40004;EQ1;AP;Type phase
55;18560,64004;18585,40004;EQ1;Neymar;FNT
55;18560,64004;18585,40004;EQ1;Ramirez;DP
55;18560,64004;18585,40004;EQ1;Neymar;Av DP
55;18560,64004;18585,40004;EQ1;Rakitic;Av Av DP
55;18560,64004;18585,40004;EQ1;1/2 occasions;Finalite
55;18560,64004;18585,40004;EQ1;16-30;Periode
55;18560,64004;18585,40004;EQ1;0;Score
55;18560,64004;18585,40004;EQ1;CPN;Competition
56;18761,48004;18776,68004;EQ1;J4;Journee
56;18761,48004;18776,68004;EQ1;Domicile;Lieu
56;18761,48004;18776,68004;EQ1;All;
56;18761,48004;18776,68004;EQ1;AP;Type phase
56;18761,48004;18776,68004;EQ1;El Haddadi;FNT
56;18761,48004;18776,68004;EQ1;Occasions;Finalite
56;18761,48004;18776,68004;EQ1;16-30;Periode
56;18761,48004;18776,68004;EQ1;0;Score
56;18761,48004;18776,68004;EQ1;CPN;Competition
57;19208,79086;19233,36004;EQ1;J4;Journee
57;19208,79086;19233,36004;EQ1;Domicile;Lieu
57;19208,79086;19233,36004;EQ1;All;
57;19208,79086;19233,36004;EQ1;AP;Type phase
57;19208,79086;19233,36004;EQ1;Ramirez;FNT
57;19208,79086;19233,36004;EQ1;Messi;FNT
57;19208,79086;19233,36004;EQ1;Ramirez;DP
57;19208,79086;19233,36004;EQ1;Messi;Av DP
57;19208,79086;19233,36004;EQ1;Neymar;Av Av DP
57;19208,79086;19233,36004;EQ1;Occasions;Finalite
57;19208,79086;19233,36004;EQ1;31-45;Periode
57;19208,79086;19233,36004;EQ1;0;Score
57;19208,79086;19233,36004;EQ1;CPN;Competition
58;19425,32004;19445,64004;EQ1;J4;Journee
58;19425,32004;19445,64004;EQ1;Domicile;Lieu
58;19425,32004;19445,64004;EQ1;All;
58;19425,32004;19445,64004;EQ1;AP;Type phase
58;19425,32004;19445,64004;EQ1;Messi;FNT
58;19425,32004;19445,64004;EQ1;Alves;DP
58;19425,32004;19445,64004;EQ1;Mascherano;Av DP
58;19425,32004;19445,64004;EQ1;Rakitic;Av Av DP
58;19425,32004;19445,64004;EQ1;Occasions;Finalite
58;19425,32004;19445,64004;EQ1;31-45;Periode
58;19425,32004;19445,64004;EQ1;0;Score
58;19425,32004;19445,64004;EQ1;CPN;Competition
59;19826,80004;20844,72;Temps;Mascherano;
59;19826,80004;20844,72;Temps;Messi;
59;19826,80004;20844,72;Temps;Adriano;
59;19826,80004;20844,72;Temps;All;
59;19826,80004;20844,72;Temps;Neymar;
59;19826,80004;20844,72;Temps;Alves;
59;19826,80004;20844,72;Temps;Ramirez;
59;19826,80004;20844,72;Temps;Domicile;Lieu
59;19826,80004;20844,72;Temps;El Haddadi;
59;19826,80004;20844,72;Temps;Busquets;
59;19826,80004;20844,72;Temps;Bartra;
59;19826,80004;20844,72;Temps;J4;Journee
59;19826,80004;20844,72;Temps;Rakitic;
59;19826,80004;20844,72;Temps;CPN;Competition
60;20070,05933;20094,72004;EQ1;J4;Journee
60;20070,05933;20094,72004;EQ1;Domicile;Lieu
60;20070,05933;20094,72004;EQ1;All;
60;20070,05933;20094,72004;EQ1;AP;Type phase
60;20070,05933;20094,72004;EQ1;Bartra;FNT
60;20070,05933;20094,72004;EQ1;Messi;DP
60;20070,05933;20094,72004;EQ1;Rakitic;Av DP
60;20070,05933;20094,72004;EQ1;El Haddadi;Av Av DP
60;20070,05933;20094,72004;EQ1;But;Finalite
60;20070,05933;20094,72004;EQ1;45-60;Periode
60;20070,05933;20094,72004;EQ1;0;Score
60;20070,05933;20094,72004;EQ1;CPN;Competition
61;20183,68004;20206,24004;EQ1;J4;Journee
61;20183,68004;20206,24004;EQ1;Domicile;Lieu
61;20183,68004;20206,24004;EQ1;All;
61;20183,68004;20206,24004;EQ1;AP;Type phase
61;20183,68004;20206,24004;EQ1;Neymar;FNT
61;20183,68004;20206,24004;EQ1;Messi;DP
61;20183,68004;20206,24004;EQ1;Mascherano;Av DP
61;20183,68004;20206,24004;EQ1;Bartra;Av Av DP
61;20183,68004;20206,24004;EQ1;Occasions;Finalite
61;20183,68004;20206,24004;EQ1;45-60;Periode
61;20183,68004;20206,24004;EQ1;+1;Score
61;20183,68004;20206,24004;EQ1;CPN;Competition
61;20183,68004;20206,24004;EQ1;Passes clees;DP
62;20389,68004;20437,96004;EQ1;J4;Journee
62;20389,68004;20437,96004;EQ1;Domicile;Lieu
62;20389,68004;20437,96004;EQ1;All;
62;20389,68004;20437,96004;EQ1;AP;Type phase
62;20389,68004;20437,96004;EQ1;Neymar;FNT
62;20389,68004;20437,96004;EQ1;Alves;DP
62;20389,68004;20437,96004;EQ1;Rakitic;Av DP
62;20389,68004;20437,96004;EQ1;Busquets;Av Av DP
62;20389,68004;20437,96004;EQ1;But;Finalite
62;20389,68004;20437,96004;EQ1;45-60;Periode
62;20389,68004;20437,96004;EQ1;+1;Score
62;20389,68004;20437,96004;EQ1;CPN;Competition
63;20748,24004;20760,00004;EQ1;J4;Journee
63;20748,24004;20760,00004;EQ1;Domicile;Lieu
63;20748,24004;20760,00004;EQ1;All;
63;20748,24004;20760,00004;EQ1;CPA;Type phase
63;20748,24004;20760,00004;EQ1;Messi;FNT
63;20748,24004;20760,00004;EQ1;But;Finalite
63;20748,24004;20760,00004;EQ1;45-60;Periode
63;20748,24004;20760,00004;EQ1;+2;Score
63;20748,24004;20760,00004;EQ1;CPN;Competition
64;20844,92;22657,31004;Temps;Mascherano;
64;20844,92;22657,31004;Temps;Messi;
64;20844,92;22657,31004;Temps;Adriano;
64;20844,92;22657,31004;Temps;All;
64;20844,92;22657,31004;Temps;Neymar;
64;20844,92;22657,31004;Temps;Alves;
64;20844,92;22657,31004;Temps;Ramirez;
64;20844,92;22657,31004;Temps;Domicile;Lieu
64;20844,92;22657,31004;Temps;El Haddadi;
64;20844,92;22657,31004;Temps;Gumbau;
64;20844,92;22657,31004;Temps;Bartra;
64;20844,92;22657,31004;Temps;J4;Journee
64;20844,92;22657,31004;Temps;Rakitic;
64;20844,92;22657,31004;Temps;CPN;Competition
65;21818,35004;21835,55004;EQ1;J4;Journee
65;21818,35004;21835,55004;EQ1;Domicile;Lieu
65;21818,35004;21835,55004;EQ1;All;
65;21818,35004;21835,55004;EQ1;AR;Type phase
65;21818,35004;21835,55004;EQ1;Rakitic;FNT
65;21818,35004;21835,55004;EQ1;Occasions;Finalite
65;21818,35004;21835,55004;EQ1;76-90;Periode
65;21818,35004;21835,55004;EQ1;+2;Score
65;21818,35004;21835,55004;EQ1;CPN;Competition
66;22459,12427;22480,43004;EQ1;J4;Journee
66;22459,12427;22480,43004;EQ1;Domicile;Lieu
66;22459,12427;22480,43004;EQ1;All;
66;22459,12427;22480,43004;EQ1;AR;Type phase
66;22459,12427;22480,43004;EQ1;Bartra;DP
66;22459,12427;22480,43004;EQ1;Messi;FNT
66;22459,12427;22480,43004;EQ1;But;Finalite
66;22459,12427;22480,43004;EQ1;76-90;Periode
66;22459,12427;22480,43004;EQ1;+2;Score
66;22459,12427;22480,43004;EQ1;CPN;Competition
66;22459,12427;22480,43004;EQ1;Passes clees;DP
67;22657,51;26108,39307;Temps;Mascherano;
67;22657,51;26108,39307;Temps;Iniesta;
67;22657,51;26108,39307;Temps;Mathieu;
67;22657,51;26108,39307;Temps;All;
67;22657,51;26108,39307;Temps;Neymar;
67;22657,51;26108,39307;Temps;Alves;
67;22657,51;26108,39307;Temps;Suarez;
67;22657,51;26108,39307;Temps;Exterieur;Lieu
67;22657,51;26108,39307;Temps;Messi;
67;22657,51;26108,39307;Temps;Busquets;
67;22657,51;26108,39307;Temps;Pique;
67;22657,51;26108,39307;Temps;J5;Journee
67;22657,51;26108,39307;Temps;Roberto;
67;22657,51;26108,39307;Temps;CPN;Competition
68;23239,48739;23266,47004;EQ1;J5;Journee
68;23239,48739;23266,47004;EQ1;Exterieur;Lieu
68;23239,48739;23266,47004;EQ1;All;
68;23239,48739;23266,47004;EQ1;AP;Type phase
68;23239,48739;23266,47004;EQ1;Messi;FNT
68;23239,48739;23266,47004;EQ1;Iniesta;DP
68;23239,48739;23266,47004;EQ1;Suarez;Av DP
68;23239,48739;23266,47004;EQ1;Iniesta;Av Av DP
68;23239,48739;23266,47004;EQ1;Occasions;Finalite
68;23239,48739;23266,47004;EQ1;0-15;Periode
68;23239,48739;23266,47004;EQ1;0;Score
68;23239,48739;23266,47004;EQ1;CPN;Competition
68;23239,48739;23266,47004;EQ1;Passes clees;DP
69;23501,95004;23520,95004;EQ1;J5;Journee
69;23501,95004;23520,95004;EQ1;Exterieur;Lieu
69;23501,95004;23520,95004;EQ1;All;
69;23501,95004;23520,95004;EQ1;Roberto;Av DP
69;23501,95004;23520,95004;EQ1;Messi;DP
69;23501,95004;23520,95004;EQ1;Neymar;FNT
69;23501,95004;23520,95004;EQ1;AP;Type phase
69;23501,95004;23520,95004;EQ1;Occasions;Finalite
69;23501,95004;23520,95004;EQ1;0-15;Periode
69;23501,95004;23520,95004;EQ1;0;Score
69;23501,95004;23520,95004;EQ1;CPN;Competition
69;23501,95004;23520,95004;EQ1;Passes clees;DP
70;23908,5487;23930,27004;EQ1;J5;Journee
70;23908,5487;23930,27004;EQ1;Exterieur;Lieu
70;23908,5487;23930,27004;EQ1;All;
70;23908,5487;23930,27004;EQ1;AP;Type phase
70;23908,5487;23930,27004;EQ1;Messi;FNT
70;23908,5487;23930,27004;EQ1;Alves;DP
70;23908,5487;23930,27004;EQ1;Iniesta;Av DP
70;23908,5487;23930,27004;EQ1;Messi;Av Av DP
70;23908,5487;23930,27004;EQ1;1/2 occasions;Finalite
70;23908,5487;23930,27004;EQ1;16-30;Periode
70;23908,5487;23930,27004;EQ1;0;Score
70;23908,5487;23930,27004;EQ1;CPN;Competition
70;23908,5487;23930,27004;EQ1;Passes clees;Av DP
71;25013,59004;25042,87004;EQ1;J5;Journee
71;25013,59004;25042,87004;EQ1;Exterieur;Lieu
71;25013,59004;25042,87004;EQ1;All;
71;25013,59004;25042,87004;EQ1;AP;Type phase
71;25013,59004;25042,87004;EQ1;Neymar;FNT
71;25013,59004;25042,87004;EQ1;Iniesta;DP
71;25013,59004;25042,87004;EQ1;Messi;Av Av DP
71;25013,59004;25042,87004;EQ1;Roberto;Av DP
71;25013,59004;25042,87004;EQ1;Occasions;Finalite
71;25013,59004;25042,87004;EQ1;31-45;Periode
71;25013,59004;25042,87004;EQ1;-2;Score
71;25013,59004;25042,87004;EQ1;CPN;Competition
72;25804,07004;25820,19004;EQ1;J5;Journee
72;25804,07004;25820,19004;EQ1;Exterieur;Lieu
72;25804,07004;25820,19004;EQ1;All;
72;25804,07004;25820,19004;EQ1;AP;Type phase
72;25804,07004;25820,19004;EQ1;Messi;FNT
72;25804,07004;25820,19004;EQ1;Iniesta;DP
72;25804,07004;25820,19004;EQ1;Neymar;Av DP
72;25804,07004;25820,19004;EQ1;Mascherano;Av Av DP
72;25804,07004;25820,19004;EQ1;Occasions;Finalite
72;25804,07004;25820,19004;EQ1;45-60;Periode
72;25804,07004;25820,19004;EQ1;-2;Score
72;25804,07004;25820,19004;EQ1;CPN;Competition
72;25804,07004;25820,19004;EQ1;Passes clees;Av DP
73;25941,31004;25949,11004;EQ1;J5;Journee
73;25941,31004;25949,11004;EQ1;Exterieur;Lieu
73;25941,31004;25949,11004;EQ1;All;
73;25941,31004;25949,11004;EQ1;CPA;Type phase
73;25941,31004;25949,11004;EQ1;Neymar;DP
73;25941,31004;25949,11004;EQ1;Pique;FNT
73;25941,31004;25949,11004;EQ1;Occasions;Finalite
73;25941,31004;25949,11004;EQ1;45-60;Periode
73;25941,31004;25949,11004;EQ1;-2;Score
73;25941,31004;25949,11004;EQ1;CPN;Competition
74;25973,83004;25992,15004;EQ1;J5;Journee
74;25973,83004;25992,15004;EQ1;Exterieur;Lieu
74;25973,83004;25992,15004;EQ1;All;
74;25973,83004;25992,15004;EQ1;Messi;FNT
74;25973,83004;25992,15004;EQ1;Neymar;DP
74;25973,83004;25992,15004;EQ1;Messi;Av DP
74;25973,83004;25992,15004;EQ1;Suarez;Av Av DP
74;25973,83004;25992,15004;EQ1;AP;Type phase
74;25973,83004;25992,15004;EQ1;Occasions;Finalite
74;25973,83004;25992,15004;EQ1;45-60;Periode
74;25973,83004;25992,15004;EQ1;-2;Score
74;25973,83004;25992,15004;EQ1;CPN;Competition
75;26108,59337;26630,15337;Temps;Mascherano;
75;26108,59337;26630,15337;Temps;Iniesta;
75;26108,59337;26630,15337;Temps;Mathieu;
75;26108,59337;26630,15337;Temps;All;
75;26108,59337;26630,15337;Temps;Neymar;
75;26108,59337;26630,15337;Temps;Alves;
75;26108,59337;26630,15337;Temps;Suarez;
75;26108,59337;26630,15337;Temps;Exterieur;Lieu
75;26108,59337;26630,15337;Temps;Messi;
75;26108,59337;26630,15337;Temps;Busquets;
75;26108,59337;26630,15337;Temps;Pique;
75;26108,59337;26630,15337;Temps;J5;Journee
75;26108,59337;26630,15337;Temps;El Haddadi;
75;26108,59337;26630,15337;Temps;CPN;Competition
76;26131,95337;26152,27337;EQ1;J5;Journee
76;26131,95337;26152,27337;EQ1;Exterieur;Lieu
76;26131,95337;26152,27337;EQ1;All;
76;26131,95337;26152,27337;EQ1;AP;Type phase
76;26131,95337;26152,27337;EQ1;Neymar;FNT
76;26131,95337;26152,27337;EQ1;Suarez;DP
76;26131,95337;26152,27337;EQ1;El Haddadi;Av DP
76;26131,95337;26152,27337;EQ1;Alves;Av Av DP
76;26131,95337;26152,27337;EQ1;Occasions;Finalite
76;26131,95337;26152,27337;EQ1;45-60;Periode
76;26131,95337;26152,27337;EQ1;-3;Score
76;26131,95337;26152,27337;EQ1;CPN;Competition
76;26131,95337;26152,27337;EQ1;Passes clees;Av Av DP
77;26261,43407;26281,95337;EQ1;J5;Journee
77;26261,43407;26281,95337;EQ1;Exterieur;Lieu
77;26261,43407;26281,95337;EQ1;All;
77;26261,43407;26281,95337;EQ1;AP;Type phase
77;26261,43407;26281,95337;EQ1;El Haddadi;FNT
77;26261,43407;26281,95337;EQ1;Messi;DP
77;26261,43407;26281,95337;EQ1;Mascherano;Av DP
77;26261,43407;26281,95337;EQ1;Iniesta;Av Av DP
77;26261,43407;26281,95337;EQ1;Occasions;Finalite
77;26261,43407;26281,95337;EQ1;45-60;Periode
77;26261,43407;26281,95337;EQ1;-3;Score
77;26261,43407;26281,95337;EQ1;CPN;Competition
77;26261,43407;26281,95337;EQ1;Passes clees;Av Av DP
78;26445,11108;26455,73614;EQ1;J5;Journee
78;26445,11108;26455,73614;EQ1;Exterieur;Lieu
78;26445,11108;26455,73614;EQ1;All;
78;26445,11108;26455,73614;EQ1;AP;Type phase
78;26445,11108;26455,73614;EQ1;Neymar;FNT
78;26445,11108;26455,73614;EQ1;Messi;DP
78;26445,11108;26455,73614;EQ1;Iniesta;Av DP
78;26445,11108;26455,73614;EQ1;Mascherano;Av Av DP
78;26445,11108;26455,73614;EQ1;Occasions;Finalite
78;26445,11108;26455,73614;EQ1;61-75;Periode
78;26445,11108;26455,73614;EQ1;-3;Score
78;26445,11108;26455,73614;EQ1;CPN;Competition
78;26445,11108;26455,73614;EQ1;Passes clees;DP
79;26630,35441;28200,91004;Temps;Mascherano;
79;26630,35441;28200,91004;Temps;Iniesta;
79;26630,35441;28200,91004;Temps;Mathieu;
79;26630,35441;28200,91004;Temps;All;
79;26630,35441;28200,91004;Temps;Neymar;
79;26630,35441;28200,91004;Temps;Alves;
79;26630,35441;28200,91004;Temps;Suarez;
79;26630,35441;28200,91004;Temps;Exterieur;Lieu
79;26630,35441;28200,91004;Temps;Messi;
79;26630,35441;28200,91004;Temps;Rakitic;
79;26630,35441;28200,91004;Temps;Pique;
79;26630,35441;28200,91004;Temps;J5;Journee
79;26630,35441;28200,91004;Temps;El Haddadi;
79;26630,35441;28200,91004;Temps;CPN;Competition
80;27247,67004;27268,99004;EQ1;J5;Journee
80;27247,67004;27268,99004;EQ1;Exterieur;Lieu
80;27247,67004;27268,99004;EQ1;All;
80;27247,67004;27268,99004;EQ1;AP;Type phase
80;27247,67004;27268,99004;EQ1;Alves;FNT
80;27247,67004;27268,99004;EQ1;Iniesta;DP
80;27247,67004;27268,99004;EQ1;Suarez;Av DP
80;27247,67004;27268,99004;EQ1;Mascherano;Av Av DP
80;27247,67004;27268,99004;EQ1;Occasions;Finalite
80;27247,67004;27268,99004;EQ1;76-90;Periode
80;27247,67004;27268,99004;EQ1;-3;Score
80;27247,67004;27268,99004;EQ1;CPN;Competition
80;27247,67004;27268,99004;EQ1;Passes clees;Av Av DP
80;27247,67004;27268,99004;EQ1;Passes clees;DP
81;27442,99004;27457,27004;EQ1;J5;Journee
81;27442,99004;27457,27004;EQ1;Exterieur;Lieu
81;27442,99004;27457,27004;EQ1;All;
81;27442,99004;27457,27004;EQ1;Neymar;FNT
81;27442,99004;27457,27004;EQ1;Messi;DP
81;27442,99004;27457,27004;EQ1;Rakitic;Av DP
81;27442,99004;27457,27004;EQ1;AP;Type phase
81;27442,99004;27457,27004;EQ1;But;Finalite
81;27442,99004;27457,27004;EQ1;76-90;Periode
81;27442,99004;27457,27004;EQ1;-3;Score
81;27442,99004;27457,27004;EQ1;CPN;Competition
81;27442,99004;27457,27004;EQ1;Passes clees;DP
82;27512,37941;27531,59004;EQ1;J5;Journee
82;27512,37941;27531,59004;EQ1;Exterieur;Lieu
82;27512,37941;27531,59004;EQ1;All;
82;27512,37941;27531,59004;EQ1;AP;Type phase
82;27512,37941;27531,59004;EQ1;El Haddadi;FNT
82;27512,37941;27531,59004;EQ1;Messi;DP
82;27512,37941;27531,59004;EQ1;Mascherano;Av DP
82;27512,37941;27531,59004;EQ1;Iniesta;Av Av DP
82;27512,37941;27531,59004;EQ1;Occasions;Finalite
82;27512,37941;27531,59004;EQ1;76-90;Periode
82;27512,37941;27531,59004;EQ1;-2;Score
82;27512,37941;27531,59004;EQ1;CPN;Competition
82;27512,37941;27531,59004;EQ1;Passes clees;DP
83;27928,48731;27946,07171;EQ1;J5;Journee
83;27928,48731;27946,07171;EQ1;Exterieur;Lieu
83;27928,48731;27946,07171;EQ1;All;
83;27928,48731;27946,07171;EQ1;AP;Type phase
83;27928,48731;27946,07171;EQ1;Messi;FNT
83;27928,48731;27946,07171;EQ1;Neymar;DP
83;27928,48731;27946,07171;EQ1;Mascherano;Av DP
83;27928,48731;27946,07171;EQ1;Iniesta;Av Av DP
83;27928,48731;27946,07171;EQ1;Occasions;Finalite
83;27928,48731;27946,07171;EQ1;76-90;Periode
83;27928,48731;27946,07171;EQ1;-3;Score
83;27928,48731;27946,07171;EQ1;CPN;Competition
83;27928,48731;27946,07171;EQ1;Passes clees;DP
84;28201,11004;28757,07004;Temps;Bartra;
84;28201,11004;28757,07004;Temps;Rakitic;
84;28201,11004;28757,07004;Temps;Roberto;
84;28201,11004;28757,07004;Temps;All;
84;28201,11004;28757,07004;Temps;Neymar;
84;28201,11004;28757,07004;Temps;Adriano;
84;28201,11004;28757,07004;Temps;Suarez;
84;28201,11004;28757,07004;Temps;Domicile;Lieu
84;28201,11004;28757,07004;Temps;Messi;
84;28201,11004;28757,07004;Temps;Busquets;
84;28201,11004;28757,07004;Temps;Pique;
84;28201,11004;28757,07004;Temps;J6;Journee
84;28201,11004;28757,07004;Temps;Mascherano;
84;28201,11004;28757,07004;Temps;CPN;Competition
85;28360,31722;28385,99004;EQ1;J6;Journee
85;28360,31722;28385,99004;EQ1;Domicile;Lieu
85;28360,31722;28385,99004;EQ1;All;
85;28360,31722;28385,99004;EQ1;AP;Type phase
85;28360,31722;28385,99004;EQ1;Messi;FNT
85;28360,31722;28385,99004;EQ1;Bartra;DP
85;28360,31722;28385,99004;EQ1;Neymar;Av DP
85;28360,31722;28385,99004;EQ1;Bartra;Av Av DP
85;28360,31722;28385,99004;EQ1;Occasions;Finalite
85;28360,31722;28385,99004;EQ1;0-15;Periode
85;28360,31722;28385,99004;EQ1;0;Score
85;28360,31722;28385,99004;EQ1;CPN;Competition
85;28360,31722;28385,99004;EQ1;Passes clees;DP
86;28757,27004;31037,71004;Temps;Bartra;
86;28757,27004;31037,71004;Temps;Rakitic;
86;28757,27004;31037,71004;Temps;Roberto;
86;28757,27004;31037,71004;Temps;All;
86;28757,27004;31037,71004;Temps;Neymar;
86;28757,27004;31037,71004;Temps;Adriano;
86;28757,27004;31037,71004;Temps;Suarez;
86;28757,27004;31037,71004;Temps;Domicile;Lieu
86;28757,27004;31037,71004;Temps;El Haddadi;
86;28757,27004;31037,71004;Temps;Busquets;
86;28757,27004;31037,71004;Temps;Pique;
86;28757,27004;31037,71004;Temps;J6;Journee
86;28757,27004;31037,71004;Temps;Mascherano;
86;28757,27004;31037,71004;Temps;CPN;Competition
87;28921,04167;28939,51004;EQ1;J6;Journee
87;28921,04167;28939,51004;EQ1;Domicile;Lieu
87;28921,04167;28939,51004;EQ1;All;
87;28921,04167;28939,51004;EQ1;AP;Type phase
87;28921,04167;28939,51004;EQ1;Pique;Av Av DP
87;28921,04167;28939,51004;EQ1;Mascherano;Av DP
